,CardNo,Sex,Major,AccessCardNo,Index,Date,Address,Access,Describe
8506,181551,男,18模具设计,21644682,1357575,2019-04-16 09:56:00,第六教学楼[进门],1,允许通过
8507,181551,男,18模具设计,21644682,1357579,2019-04-16 10:05:00,第六教学楼[出门],1,允许通过
8508,181551,男,18模具设计,21644682,1359956,2019-04-18 09:38:00,第六教学楼[出门],1,允许通过
8509,181551,男,18模具设计,21644682,1363777,2019-04-20 19:58:00,第六教学楼[出门],1,允许通过
8510,181551,男,18模具设计,21644682,1363788,2019-04-20 00:00:00,第六教学楼[进门],1,允许通过
8511,181551,男,18模具设计,21644682,1364562,2019-04-21 17:03:00,第六教学楼[出门],1,允许通过
8512,181551,男,18模具设计,21644682,1364593,2019-04-21 17:20:00,第六教学楼[进门],1,允许通过
8513,181551,男,18模具设计,21644682,1364880,2019-04-22 00:00:00,第六教学楼[出门],1,允许通过
8514,181551,男,18模具设计,21644682,1364894,2019-04-22 09:16:00,第六教学楼[进门],1,允许通过
8515,181551,男,18模具设计,21644682,1364895,2019-04-22 09:19:00,第六教学楼[出门],1,允许通过
8516,181551,男,18模具设计,21644682,1364897,2019-04-22 09:21:00,第六教学楼[进门],1,允许通过
8517,181551,男,18模具设计,21644682,1369824,2019-04-25 19:54:00,第六教学楼[出门],1,允许通过
8518,181551,男,18模具设计,21644682,1369825,2019-04-25 19:55:00,第六教学楼[进门],1,允许通过
8519,181551,男,18模具设计,21644682,1370964,2019-04-26 19:36:00,第六教学楼[出门],1,允许通过
8520,181551,男,18模具设计,21644682,1371093,2019-04-26 22:14:00,第六教学楼[进门],1,允许通过
8521,181551,男,18模具设计,21644682,1371241,2019-04-27 08:20:00,第六教学楼[出门],1,允许通过
8522,181551,男,18模具设计,21644682,1371270,2019-04-27 08:49:00,第六教学楼[出门],1,允许通过
8523,181551,男,18模具设计,21644682,1371795,2019-04-28 00:00:00,第六教学楼[出门],1,允许通过
8524,181551,男,18模具设计,21644682,1371802,2019-04-28 08:20:00,第六教学楼[进门],1,允许通过
8525,181552,男,18模具设计,20353498,1331067,2019-04-01 15:30:00,第六教学楼[出门],1,允许通过
8526,181552,男,18模具设计,20353498,1333954,2019-04-07 19:46:00,第六教学楼[进门],1,允许通过
8527,181552,男,18模具设计,20353498,1333991,2019-04-07 20:25:00,第六教学楼[出门],1,允许通过
8528,181552,男,18模具设计,20353498,1334106,2019-04-07 00:00:00,第六教学楼[进门],1,允许通过
8529,181552,男,18模具设计,20353498,1340477,2019-04-04 22:12:00,第六教学楼[出门],1,允许通过
8530,181552,男,18模具设计,20353498,1341649,2019-04-02 22:46:00,第六教学楼[出门],1,允许通过
8531,181552,男,18模具设计,20353498,1341652,2019-04-02 22:48:00,第六教学楼[进门],1,允许通过
8532,181552,男,18模具设计,20353498,1341983,2019-04-29 11:49:00,第六教学楼[进门],1,允许通过
8533,181552,男,18模具设计,20353498,1342293,2019-04-29 00:00:00,第六教学楼[进门],1,允许通过
8534,181552,男,18模具设计,20353498,1343237,2019-04-30 17:57:00,第六教学楼[出门],1,允许通过
8535,181552,男,18模具设计,20353498,1343515,2019-04-30 21:47:00,第六教学楼[进门],1,允许通过
8536,181552,男,18模具设计,20353498,1350034,2019-04-11 09:27:00,第六教学楼[出门],1,允许通过
8537,181552,男,18模具设计,20353498,1353309,2019-04-14 17:24:00,第六教学楼[出门],1,允许通过
8538,181552,男,18模具设计,20353498,1353470,2019-04-14 19:13:00,第六教学楼[出门],1,允许通过
8539,181552,男,18模具设计,20353498,1353629,2019-04-14 21:49:00,第六教学楼[进门],1,允许通过
8540,181552,男,18模具设计,20353498,1363602,2019-04-20 17:47:00,第六教学楼[出门],1,允许通过
8541,181552,男,18模具设计,20353498,1364556,2019-04-21 16:52:00,第六教学楼[进门],1,允许通过
8542,181552,男,18模具设计,20353498,1364707,2019-04-21 21:52:00,第六教学楼[进门],1,允许通过
8543,181552,男,18模具设计,20353498,1367247,2019-04-22 00:00:00,第六教学楼[进门],1,允许通过
8544,181552,男,18模具设计,20353498,1372333,2019-04-28 21:22:00,第六教学楼[进门],1,允许通过
8545,181553,男,18模具设计,20111322,1340211,2019-04-04 15:41:00,第六教学楼[出门],1,允许通过
8546,181553,男,18模具设计,20111322,1342338,2019-04-29 18:36:00,第六教学楼[出门],1,允许通过
8547,181553,男,18模具设计,20111322,1341427,2019-04-29 22:45:00,第五教学楼[进门],1,允许通过
8548,181553,男,18模具设计,20111322,1342928,2019-04-30 12:06:00,第六教学楼[出门],1,允许通过
8549,181553,男,18模具设计,20111322,1342972,2019-04-30 12:32:00,第六教学楼[进门],1,允许通过
8550,181553,男,18模具设计,20111322,1343695,2019-04-08 09:16:00,第六教学楼[出门],1,允许通过
8551,181553,男,18模具设计,20111322,1359987,2019-04-18 10:58:00,第六教学楼[进门],1,允许通过
8552,181554,男,18模具设计,19346010,1334550,2019-04-01 21:40:00,飞凤轩[进门],1,允许通过
8553,181554,男,18模具设计,19346010,1335725,2019-04-06 15:42:00,飞凤轩[出门],1,允许通过
8554,181554,男,18模具设计,19346010,1336638,2019-04-07 16:29:00,飞凤轩[出门],1,允许通过
8555,181554,男,18模具设计,19346010,1337370,2019-04-03 13:15:00,飞凤轩[进门],1,允许通过
8556,181554,男,18模具设计,19346010,1340036,2019-04-04 13:19:00,飞凤轩[进门],1,允许通过
8557,181554,男,18模具设计,19346010,1340837,2019-04-04 19:55:00,飞凤轩[出门],1,允许通过
8558,181554,男,18模具设计,19346010,1340854,2019-04-04 20:13:00,飞凤轩[进门],1,允许通过
8559,181554,男,18模具设计,19346010,1344967,2019-04-29 19:38:00,飞凤轩[出门],1,允许通过
8560,181554,男,18模具设计,19346010,1350539,2019-04-11 09:36:00,飞凤轩[出门],1,允许通过
8561,181554,男,18模具设计,19346010,1350648,2019-04-11 00:00:00,飞凤轩[进门],1,允许通过
8562,181554,男,18模具设计,19346010,1354260,2019-04-12 22:02:00,飞凤轩[进门],1,允许通过
8563,181554,男,18模具设计,19346010,1355921,2019-04-14 18:56:00,飞凤轩[进门],1,允许通过
8564,181554,男,18模具设计,19346010,1359033,2019-04-16 22:19:00,飞凤轩[进门],1,允许通过
8565,181554,男,18模具设计,19346010,1360067,2019-04-17 19:29:00,飞凤轩[出门],1,允许通过
8566,181554,男,18模具设计,19346010,1361499,2019-04-18 00:00:00,飞凤轩[进门],1,允许通过
8567,181554,男,18模具设计,19346010,1365282,2019-04-20 19:40:00,飞凤轩[出门],1,允许通过
8568,181554,男,18模具设计,19346010,1365784,2019-04-21 13:01:00,飞凤轩[进门],1,允许通过
8569,181554,男,18模具设计,19346010,1367705,2019-04-22 18:41:00,飞凤轩[进门],1,允许通过
8570,181554,男,18模具设计,19346010,1367829,2019-04-22 00:00:00,飞凤轩[出门],1,允许通过
8571,181554,男,18模具设计,19346010,1367972,2019-04-22 22:02:00,飞凤轩[进门],1,允许通过
8572,181554,男,18模具设计,19346010,1369516,2019-04-25 13:50:00,飞凤轩[进门],1,允许通过
8573,181554,男,18模具设计,19346010,1370427,2019-04-25 21:43:00,飞凤轩[进门],1,允许通过
8574,181554,男,18模具设计,19346010,1373561,2019-04-26 20:14:00,飞凤轩[出门],1,允许通过
8575,181554,男,18模具设计,19346010,1374462,2019-04-27 22:43:00,飞凤轩[进门],1,允许通过
8576,181554,男,18模具设计,19346010,1374605,2019-04-28 09:46:00,飞凤轩[出门],1,允许通过
8577,181555,男,18模具设计,20346682,1332010,2019-04-01 19:39:00,第六教学楼[出门],1,允许通过
8578,181555,男,18模具设计,20346682,1332506,2019-04-05 11:37:00,第六教学楼[进门],1,允许通过
8579,181555,男,18模具设计,20346682,1332779,2019-04-05 17:36:00,第六教学楼[出门],1,允许通过
8580,181555,男,18模具设计,20346682,1332929,2019-04-05 19:40:00,第六教学楼[进门],1,允许通过
8581,181555,男,18模具设计,20346682,1332938,2019-04-05 19:49:00,第六教学楼[进门],1,允许通过
8582,181555,男,18模具设计,20346682,1332976,2019-04-05 20:46:00,第六教学楼[出门],1,允许通过
8583,181555,男,18模具设计,20346682,1333681,2019-04-07 11:16:00,第六教学楼[出门],1,允许通过
8584,181555,男,18模具设计,20346682,1334286,2019-04-03 09:46:00,第六教学楼[进门],1,允许通过
8585,181555,男,18模具设计,20346682,1334294,2019-04-03 09:50:00,第六教学楼[出门],1,允许通过
8586,181555,男,18模具设计,20346682,1341931,2019-04-29 11:11:00,第六教学楼[出门],1,允许通过
8587,181555,男,18模具设计,20346682,1341955,2019-04-29 11:30:00,第六教学楼[进门],1,允许通过
8588,181555,男,18模具设计,20346682,1342481,2019-04-29 20:25:00,第六教学楼[出门],1,允许通过
8589,181555,男,18模具设计,20346682,1342649,2019-04-29 00:00:00,第六教学楼[进门],1,允许通过
8590,181555,男,18模具设计,20346682,1342870,2019-04-30 11:26:00,第六教学楼[出门],1,允许通过
8591,181555,男,18模具设计,20346682,1343240,2019-04-30 17:58:00,第六教学楼[进门],1,允许通过
8592,181555,男,18模具设计,20346682,1350015,2019-04-11 09:01:00,第六教学楼[出门],1,允许通过
8593,181555,男,18模具设计,20346682,1350018,2019-04-11 09:04:00,第六教学楼[进门],1,允许通过
8594,181555,男,18模具设计,20346682,1351001,2019-04-11 21:07:00,第六教学楼[进门],1,允许通过
8595,181555,男,18模具设计,20346682,1352340,2019-04-13 07:17:00,第六教学楼[出门],1,允许通过
8596,181555,男,18模具设计,20346682,1352537,2019-04-13 11:32:00,第六教学楼[出门],1,允许通过
8597,181555,男,18模具设计,20346682,1352873,2019-04-13 21:52:00,第六教学楼[出门],1,允许通过
8598,181555,男,18模具设计,20346682,1352876,2019-04-13 21:56:00,第六教学楼[进门],1,允许通过
8599,181555,男,18模具设计,20346682,1353199,2019-04-14 00:00:00,第六教学楼[出门],1,允许通过
8600,181555,男,18模具设计,20346682,1353258,2019-04-14 16:42:00,第六教学楼[进门],1,允许通过
8601,181555,男,18模具设计,20346682,1353555,2019-04-14 20:34:00,第六教学楼[出门],1,允许通过
8602,181555,男,18模具设计,20346682,1353595,2019-04-14 21:17:00,第六教学楼[进门],1,允许通过
8603,181555,男,18模具设计,20346682,1359810,2019-04-17 00:00:00,第六教学楼[进门],1,允许通过
8604,181555,男,18模具设计,20346682,1362279,2019-04-20 11:48:00,第六教学楼[进门],1,允许通过
8605,181555,男,18模具设计,20346682,1363689,2019-04-20 18:47:00,第六教学楼[出门],1,允许通过
8606,181555,男,18模具设计,20346682,1363711,2019-04-20 00:00:00,第六教学楼[进门],1,允许通过
8607,181555,男,18模具设计,20346682,1364248,2019-04-21 11:42:00,第六教学楼[出门],1,允许通过
8608,181555,男,18模具设计,20346682,1370953,2019-04-26 19:27:00,第六教学楼[进门],1,允许通过
8609,181555,男,18模具设计,20346682,1370994,2019-04-26 20:17:00,第六教学楼[出门],1,允许通过
8610,181555,男,18模具设计,20346682,1371088,2019-04-26 00:00:00,第六教学楼[进门],1,允许通过
8611,181555,男,18模具设计,20346682,1371489,2019-04-27 18:25:00,第六教学楼[进门],1,允许通过
8612,181555,男,18模具设计,20346682,1371915,2019-04-28 11:18:00,第六教学楼[出门],1,允许通过
8613,181555,男,18模具设计,20346682,1371924,2019-04-28 11:24:00,第六教学楼[进门],1,允许通过
8614,181555,男,18模具设计,20346682,1372172,2019-04-28 18:30:00,第六教学楼[出门],1,允许通过
8615,181556,男,18模具设计,20513226,1330984,2019-04-01 09:26:00,第六教学楼[出门],1,允许通过
8616,181556,男,18模具设计,20513226,1330988,2019-04-01 09:30:00,第六教学楼[进门],1,允许通过
8617,181556,男,18模具设计,20513226,1332428,2019-04-05 10:14:00,第六教学楼[进门],1,允许通过
8618,181556,男,18模具设计,20513226,1332640,2019-04-05 13:14:00,第六教学楼[出门],1,允许通过
8619,181556,男,18模具设计,20513226,1332658,2019-04-05 13:40:00,第六教学楼[进门],1,允许通过
8620,181556,男,18模具设计,20513226,1333230,2019-04-06 10:33:00,第六教学楼[出门],1,允许通过
8621,181556,男,18模具设计,20513226,1333601,2019-04-07 08:59:00,第六教学楼[出门],1,允许通过
8622,181556,男,18模具设计,20513226,1333604,2019-04-07 00:00:00,第六教学楼[进门],1,允许通过
8623,181556,男,18模具设计,20513226,1333766,2019-04-07 12:31:00,第六教学楼[进门],1,允许通过
8624,181556,男,18模具设计,20513226,1339802,2019-04-04 09:28:00,第六教学楼[出门],1,允许通过
8625,181556,男,18模具设计,20513226,1342007,2019-04-29 12:05:00,第六教学楼[出门],1,允许通过
8626,181556,男,18模具设计,20513226,1342025,2019-04-29 12:15:00,第六教学楼[进门],1,允许通过
8627,181556,男,18模具设计,20513226,1343094,2019-04-30 14:57:00,第六教学楼[进门],1,允许通过
8628,181556,男,18模具设计,20513226,1343339,2019-04-30 19:02:00,第六教学楼[进门],1,允许通过
8629,181556,男,18模具设计,20513226,1347206,2019-04-08 15:58:00,第六教学楼[出门],1,允许通过
8630,181556,男,18模具设计,20513226,1347772,2019-04-09 15:54:00,第六教学楼[进门],1,允许通过
8631,181556,男,18模具设计,20513226,1352441,2019-04-13 09:23:00,第六教学楼[出门],1,允许通过
8632,181556,男,18模具设计,20513226,1352654,2019-04-13 18:21:00,第六教学楼[出门],1,允许通过
8633,181556,男,18模具设计,20513226,1352738,2019-04-13 19:20:00,第六教学楼[进门],1,允许通过
8634,181556,男,18模具设计,20513226,1353091,2019-04-14 08:43:00,第六教学楼[出门],1,允许通过
8635,181556,男,18模具设计,20513226,1353582,2019-04-14 00:00:00,第六教学楼[进门],1,允许通过
8636,181556,男,18模具设计,20513226,1357190,2019-04-15 00:00:00,第六教学楼[出门],1,允许通过
8637,181556,男,18模具设计,20513226,1357267,2019-04-15 21:15:00,第六教学楼[进门],1,允许通过
8638,181556,男,18模具设计,20513226,1357631,2019-04-16 20:36:00,第六教学楼[出门],1,允许通过
8639,181556,男,18模具设计,20513226,1357663,2019-04-16 21:09:00,第六教学楼[出门],1,允许通过
8640,181556,男,18模具设计,20513226,1357690,2019-04-16 21:34:00,第六教学楼[进门],1,允许通过
8641,181556,男,18模具设计,20513226,1360744,2019-04-18 15:22:00,第六教学楼[出门],1,允许通过
8642,181556,男,18模具设计,20513226,1362302,2019-04-20 12:02:00,第六教学楼[进门],1,允许通过
8643,181556,男,18模具设计,20513226,1363681,2019-04-20 18:41:00,第六教学楼[出门],1,允许通过
8644,181556,男,18模具设计,20513226,1363687,2019-04-20 18:45:00,第六教学楼[进门],1,允许通过
8645,181556,男,18模具设计,20513226,1364271,2019-04-21 11:56:00,第六教学楼[出门],1,允许通过
8646,181556,男,18模具设计,20513226,1364765,2019-04-21 22:51:00,第六教学楼[进门],1,允许通过
8647,181556,男,18模具设计,20513226,1365005,2019-04-22 00:00:00,第六教学楼[出门],1,允许通过
8648,181556,男,18模具设计,20513226,1367276,2019-04-22 22:26:00,第六教学楼[进门],1,允许通过
8649,181556,男,18模具设计,20513226,1369819,2019-04-25 19:52:00,第六教学楼[出门],1,允许通过
8650,181556,男,18模具设计,20513226,1369937,2019-04-25 21:58:00,第六教学楼[出门],1,允许通过
8651,181556,男,18模具设计,20513226,1371090,2019-04-26 22:13:00,第六教学楼[出门],1,允许通过
8652,181556,男,18模具设计,20513226,1372195,2019-04-28 18:52:00,第六教学楼[进门],1,允许通过
8653,181557,男,18模具设计,21318826,1332503,2019-04-05 11:35:00,第六教学楼[进门],1,允许通过
8654,181557,男,18模具设计,21318826,1332752,2019-04-05 16:55:00,第六教学楼[出门],1,允许通过
8655,181557,男,18模具设计,21318826,1332753,2019-04-05 16:56:00,第六教学楼[进门],1,允许通过
8656,181557,男,18模具设计,21318826,1332933,2019-04-05 19:45:00,第六教学楼[出门],1,允许通过
8657,181557,男,18模具设计,21318826,1333278,2019-04-06 15:58:00,第六教学楼[出门],1,允许通过
8658,181557,男,18模具设计,21318826,1333336,2019-04-06 17:29:00,第六教学楼[进门],1,允许通过
8659,181557,男,18模具设计,21318826,1334293,2019-04-03 09:49:00,第六教学楼[进门],1,允许通过
8660,181557,男,18模具设计,21318826,1334299,2019-04-03 09:52:00,第六教学楼[出门],1,允许通过
8661,181557,男,18模具设计,21318826,1339826,2019-04-04 09:44:00,第六教学楼[出门],1,允许通过
8662,181557,男,18模具设计,21318826,1341765,2019-04-29 07:29:00,第六教学楼[进门],1,允许通过
8663,181557,男,18模具设计,21318826,1343075,2019-04-30 14:27:00,第六教学楼[出门],1,允许通过
8664,181557,男,18模具设计,21318826,1347411,2019-04-08 21:17:00,第六教学楼[进门],1,允许通过
8665,181557,男,18模具设计,21318826,1349410,2019-04-10 09:44:00,第六教学楼[进门],1,允许通过
8666,181557,男,18模具设计,21318826,1349419,2019-04-10 09:48:00,第六教学楼[出门],1,允许通过
8667,181557,男,18模具设计,21318826,1351030,2019-04-11 21:34:00,第六教学楼[进门],1,允许通过
8668,181557,男,18模具设计,21318826,1352733,2019-04-13 19:15:00,第六教学楼[出门],1,允许通过
8669,181557,男,18模具设计,21318826,1353677,2019-04-14 22:35:00,第六教学楼[进门],1,允许通过
8670,181557,男,18模具设计,21318826,1357269,2019-04-15 21:18:00,第六教学楼[进门],1,允许通过
8671,181557,男,18模具设计,21318826,1362010,2019-04-19 21:28:00,第六教学楼[进门],1,允许通过
8672,181557,男,18模具设计,21318826,1362017,2019-04-19 21:35:00,第六教学楼[出门],1,允许通过
8673,181557,男,18模具设计,21318826,1362029,2019-04-19 21:47:00,第六教学楼[进门],1,允许通过
8674,181557,男,18模具设计,21318826,1364116,2019-04-21 09:21:00,第六教学楼[出门],1,允许通过
8675,181557,男,18模具设计,21318826,1364139,2019-04-21 09:52:00,第六教学楼[出门],1,允许通过
8676,181557,男,18模具设计,21318826,1364547,2019-04-21 16:36:00,第六教学楼[进门],1,允许通过
8677,181557,男,18模具设计,21318826,1364960,2019-04-22 11:11:00,第六教学楼[出门],1,允许通过
8678,181557,男,18模具设计,21318826,1364987,2019-04-22 15:35:00,第六教学楼[出门],1,允许通过
8679,181557,男,18模具设计,21318826,1364989,2019-04-22 15:37:00,第六教学楼[进门],1,允许通过
8680,181557,男,18模具设计,21318826,1364991,2019-04-22 15:39:00,第六教学楼[出门],1,允许通过
8681,181557,男,18模具设计,21318826,1369028,2019-04-24 22:57:00,第六教学楼[出门],1,允许通过
8682,181558,男,18模具设计,21242010,1332529,2019-04-05 11:55:00,第六教学楼[进门],1,允许通过
8683,181558,男,18模具设计,21242010,1332873,2019-04-05 18:47:00,第六教学楼[出门],1,允许通过
8684,181558,男,18模具设计,21242010,1332892,2019-04-05 19:04:00,第六教学楼[进门],1,允许通过
8685,181558,男,18模具设计,21242010,1333739,2019-04-07 00:00:00,第六教学楼[进门],1,允许通过
8686,181558,男,18模具设计,21242010,1334069,2019-04-07 21:34:00,第六教学楼[进门],1,允许通过
8687,181558,男,18模具设计,21242010,1334300,2019-04-03 09:53:00,第六教学楼[出门],1,允许通过
8688,181558,男,18模具设计,21242010,1334301,2019-04-03 09:54:00,第六教学楼[进门],1,允许通过
8689,181558,男,18模具设计,21242010,1338808,2019-04-03 20:00:00,第六教学楼[进门],1,允许通过
8690,181558,男,18模具设计,21242010,1340231,2019-04-04 16:03:00,第六教学楼[进门],1,允许通过
8691,181558,男,18模具设计,21242010,1342049,2019-04-29 12:29:00,第六教学楼[出门],1,允许通过
8692,181558,男,18模具设计,21242010,1342289,2019-04-29 18:04:00,第六教学楼[出门],1,允许通过
8693,181558,男,18模具设计,21242010,1342813,2019-04-30 10:21:00,第六教学楼[出门],1,允许通过
8694,181558,男,18模具设计,21242010,1342827,2019-04-30 10:51:00,第六教学楼[进门],1,允许通过
8695,181558,男,18模具设计,21242010,1342833,2019-04-30 10:58:00,第六教学楼[出门],1,允许通过
8696,181558,男,18模具设计,21242010,1343440,2019-04-30 20:36:00,第六教学楼[出门],1,允许通过
8697,181558,男,18模具设计,21242010,1347117,2019-04-08 09:48:00,第六教学楼[出门],1,允许通过
8698,181558,男,18模具设计,21242010,1349411,2019-04-10 09:45:00,第六教学楼[进门],1,允许通过
8699,181558,男,18模具设计,21242010,1353478,2019-04-14 19:19:00,第六教学楼[出门],1,允许通过
8700,181558,男,18模具设计,21242010,1353525,2019-04-14 19:55:00,第六教学楼[进门],1,允许通过
8701,181558,男,18模具设计,21242010,1356969,2019-04-15 09:42:00,第六教学楼[出门],1,允许通过
8702,181558,男,18模具设计,21242010,1360745,2019-04-18 15:23:00,第六教学楼[出门],1,允许通过
8703,181558,男,18模具设计,21242010,1362036,2019-04-19 21:51:00,第六教学楼[进门],1,允许通过
8704,181558,男,18模具设计,21242010,1362287,2019-04-20 11:53:00,第六教学楼[出门],1,允许通过
8705,181558,男,18模具设计,21242010,1362324,2019-04-20 12:20:00,第六教学楼[进门],1,允许通过
8706,181558,男,18模具设计,21242010,1364410,2019-04-21 13:30:00,第六教学楼[出门],1,允许通过
8707,181558,男,18模具设计,21242010,1364416,2019-04-21 13:34:00,第六教学楼[进门],1,允许通过
8708,181558,男,18模具设计,21242010,1364712,2019-04-21 21:55:00,第六教学楼[进门],1,允许通过
8709,181558,男,18模具设计,21242010,1364921,2019-04-22 09:50:00,第六教学楼[出门],1,允许通过
8710,181558,男,18模具设计,21242010,1371008,2019-04-26 20:35:00,第六教学楼[出门],1,允许通过
8711,181558,男,18模具设计,21242010,1371535,2019-04-27 00:00:00,第六教学楼[出门],1,允许通过
8712,181558,男,18模具设计,21242010,1372217,2019-04-28 19:12:00,第六教学楼[出门],1,允许通过
8713,181558,男,18模具设计,21242010,1372259,2019-04-28 19:52:00,第六教学楼[出门],1,允许通过
8714,181559,男,18模具设计,19804650,1333427,2019-04-06 21:33:00,第六教学楼[进门],1,允许通过
8715,181559,男,18模具设计,19804650,1333747,2019-04-07 12:15:00,第六教学楼[出门],1,允许通过
8716,181559,男,18模具设计,19804650,1343279,2019-04-30 18:25:00,第六教学楼[出门],1,允许通过
8717,181559,男,18模具设计,19804650,1347123,2019-04-08 09:50:00,第六教学楼[出门],1,允许通过
8718,181559,男,18模具设计,19804650,1351000,2019-04-11 00:00:00,第六教学楼[出门],1,允许通过
8719,181559,男,18模具设计,19804650,1351010,2019-04-11 21:16:00,第六教学楼[进门],1,允许通过
8720,181559,男,18模具设计,19804650,1356978,2019-04-15 09:50:00,第六教学楼[出门],1,允许通过
8721,181559,男,18模具设计,19804650,1357632,2019-04-16 20:38:00,第六教学楼[出门],1,允许通过
8722,181559,男,18模具设计,19804650,1357658,2019-04-16 21:01:00,第六教学楼[进门],1,允许通过
8723,181559,男,18模具设计,19804650,1359493,2019-04-17 09:54:00,第六教学楼[进门],1,允许通过
8724,181559,男,18模具设计,19804650,1371653,2019-04-27 21:37:00,第六教学楼[出门],1,允许通过
8725,181559,男,18模具设计,19804650,1371680,2019-04-27 22:09:00,第六教学楼[进门],1,允许通过
8726,181560,男,18模具设计,19536490,1330924,2019-04-01 02:23:00,第六教学楼[出门],1,允许通过
8727,181560,男,18模具设计,19536490,1330926,2019-04-01 03:13:00,第六教学楼[进门],1,允许通过
8728,181560,男,18模具设计,19536490,1330995,2019-04-01 09:34:00,第六教学楼[进门],1,允许通过
8729,181560,男,18模具设计,19536490,1332128,2019-04-01 21:42:00,第六教学楼[进门],1,允许通过
8730,181560,男,18模具设计,19536490,1332282,2019-04-05 07:01:00,第六教学楼[出门],1,允许通过
8731,181560,男,18模具设计,19536490,1332290,2019-04-05 07:17:00,第六教学楼[进门],1,允许通过
8732,181560,男,18模具设计,19536490,1332411,2019-04-05 09:52:00,第六教学楼[出门],1,允许通过
8733,181560,男,18模具设计,19536490,1332670,2019-04-05 14:00:00,第六教学楼[进门],1,允许通过
8734,181560,男,18模具设计,19536490,1332720,2019-04-05 15:48:00,第六教学楼[出门],1,允许通过
8735,181560,男,18模具设计,19536490,1332749,2019-04-05 16:47:00,第六教学楼[进门],1,允许通过
8736,181560,男,18模具设计,19536490,1332751,2019-04-05 16:54:00,第六教学楼[出门],1,允许通过
8737,181560,男,18模具设计,19536490,1333019,2019-04-05 21:49:00,第六教学楼[进门],1,允许通过
8738,181560,男,18模具设计,19536490,1333140,2019-04-06 08:16:00,第六教学楼[出门],1,允许通过
8739,181560,男,18模具设计,19536490,1333455,2019-04-06 22:13:00,第六教学楼[进门],1,允许通过
8740,181560,男,18模具设计,19536490,1333599,2019-04-07 08:56:00,第六教学楼[出门],1,允许通过
8741,181560,男,18模具设计,19536490,1333846,2019-04-07 14:37:00,第六教学楼[出门],1,允许通过
8742,181560,男,18模具设计,19536490,1334075,2019-04-07 21:40:00,第六教学楼[进门],1,允许通过
8743,181560,男,18模具设计,19536490,1338785,2019-04-03 19:32:00,第六教学楼[出门],1,允许通过
8744,181560,男,18模具设计,19536490,1338822,2019-04-03 20:23:00,第六教学楼[进门],1,允许通过
8745,181560,男,18模具设计,19536490,1338936,2019-04-03 00:00:00,第六教学楼[出门],1,允许通过
8746,181560,男,18模具设计,19536490,1339807,2019-04-04 09:31:00,第六教学楼[出门],1,允许通过
8747,181560,男,18模具设计,19536490,1340492,2019-04-04 22:25:00,第六教学楼[进门],1,允许通过
8748,181560,男,18模具设计,19536490,1341613,2019-04-02 00:00:00,第六教学楼[进门],1,允许通过
8749,181560,男,18模具设计,19536490,1341755,2019-04-29 07:20:00,第六教学楼[出门],1,允许通过
8750,181560,男,18模具设计,19536490,1341769,2019-04-29 07:31:00,第六教学楼[进门],1,允许通过
8751,181560,男,18模具设计,19536490,1341856,2019-04-29 09:13:00,第六教学楼[出门],1,允许通过
8752,181560,男,18模具设计,19536490,1342093,2019-04-29 13:02:00,第六教学楼[进门],1,允许通过
8753,181560,男,18模具设计,19536490,1342165,2019-04-29 00:00:00,第六教学楼[出门],1,允许通过
8754,181560,男,18模具设计,19536490,1342692,2019-04-30 00:41:00,第六教学楼[进门],1,允许通过
8755,181560,男,18模具设计,19536490,1343109,2019-04-30 15:21:00,第六教学楼[进门],1,允许通过
8756,181560,男,18模具设计,19536490,1343115,2019-04-30 15:35:00,第六教学楼[出门],1,允许通过
8757,181560,男,18模具设计,19536490,1343507,2019-04-30 21:43:00,第六教学楼[进门],1,允许通过
8758,181560,男,18模具设计,19536490,1347444,2019-04-08 21:43:00,第六教学楼[进门],1,允许通过
8759,181560,男,18模具设计,19536490,1347759,2019-04-09 15:14:00,第六教学楼[出门],1,允许通过
8760,181560,男,18模具设计,19536490,1347814,2019-04-09 23:01:00,第六教学楼[进门],1,允许通过
8761,181560,男,18模具设计,19536490,1352046,2019-04-12 15:15:00,第六教学楼[出门],1,允许通过
8762,181560,男,18模具设计,19536490,1352336,2019-04-13 07:07:00,第六教学楼[出门],1,允许通过
8763,181560,男,18模具设计,19536490,1352341,2019-04-13 07:18:00,第六教学楼[进门],1,允许通过
8764,181560,男,18模具设计,19536490,1352827,2019-04-13 20:55:00,第六教学楼[进门],1,允许通过
8765,181560,男,18模具设计,19536490,1352829,2019-04-13 20:58:00,第六教学楼[出门],1,允许通过
8766,181560,男,18模具设计,19536490,1353364,2019-04-14 18:01:00,第六教学楼[进门],1,允许通过
8767,181560,男,18模具设计,19536490,1353815,2019-04-15 06:45:00,第六教学楼[出门],1,允许通过
8768,181560,男,18模具设计,19536490,1357557,2019-04-16 09:34:00,第六教学楼[出门],1,允许通过
8769,181560,男,18模具设计,19536490,1359940,2019-04-18 09:25:00,第六教学楼[出门],1,允许通过
8770,181560,男,18模具设计,19536490,1361030,2019-04-19 01:19:00,第六教学楼[进门],1,允许通过
8771,181560,男,18模具设计,19536490,1362171,2019-04-20 00:56:00,第六教学楼[进门],1,允许通过
8772,181560,男,18模具设计,19536490,1364452,2019-04-21 14:30:00,第六教学楼[进门],1,允许通过
8773,181560,男,18模具设计,19536490,1364459,2019-04-21 14:38:00,第六教学楼[出门],1,允许通过
